Edad,Genero,Historial_Crediticio,Salario_Anual,Deuda
28,M,Regular,,33937.0
68,F,Bueno,57117.0,21094.0
38,F,Bueno,24965.0,39358.0
52,M,Malo,79478.0,49538.0
29,F,Regular,98872.0,27924.0
43,M,Regular,77277.0,17789.0
68,F,Bueno,105379.0,123.0
36,M,Regular,,48394.0
62,F,Malo,37373.0,5909.0
24,M,Malo,65452.0,31854.0
64,M,Regular,70089.0,3896.0
24,M,Malo,26654.0,40834.0
43,M,Malo,51280.0,42141.0
57,M,Bueno,76141.0,17111.0
22,F,Malo,107943.0,7039.0
38,F,Regular,87894.0,44844.0
31,M,Regular,46583.0,24099.0
21,F,Malo,114242.0,3670.0
40,F,Regular,26360.0,43335.0
59,F,Bueno,73968.0,15029.0
37,F,Malo,23743.0,31811.0
32,F,Malo,27159.0,15793.0
67,F,Malo,,41318.0
69,M,Regular,20518.0,48106.0
62,F,Regular,36652.0,20126.0
46,F,Malo,98461.0,19228.0
25,F,Regular,91011.0,18595.0
58,M,Regular,62348.0,972.0
65,F,Malo,95422.0,360.0
36,F,Malo,97001.0,2632.0
65,F,Regular,96757.0,35958.0
56,M,Malo,44395.0,37716.0
63,F,Malo,22335.0,15346.0
45,M,Malo,90112.0,48322.0
63,F,Malo,20500.0,18008.0
44,M,Regular,112211.0,12120.0
21,M,Malo,28083.0,30283.0
32,M,Bueno,,7818.0
52,F,Malo,25543.0,5119.0
54,M,Bueno,88812.0,30579.0
18,M,Malo,72237.0,45721.0
20,M,Bueno,116171.0,47668.0
64,M,Bueno,109716.0,29837.0
41,F,Malo,26613.0,975.0
44,F,Malo,86863.0,16265.0
57,F,Malo,60540.0,4318.0
53,F,Bueno,96202.0,35081.0
51,M,Regular,46255.0,49939.0
46,F,Regular,105666.0,41515.0
41,M,Malo,42068.0,43069.0
41,F,Regular,69057.0,47816.0
59,F,Regular,38946.0,13134.0
21,F,Malo,40547.0,39432.0
20,M,Bueno,105237.0,46150.0
51,F,Malo,25769.0,10841.0
66,F,Regular,44883.0,26135.0
40,F,Bueno,81340.0,12427.0
69,M,Regular,99199.0,40251.0
40,F,Bueno,55162.0,34131.0
62,F,Regular,108388.0,36727.0
22,M,Malo,105924.0,25165.0
48,M,Regular,53434.0,1749.0
58,F,Regular,42102.0,33308.0
23,F,Bueno,41536.0,7634.0
54,F,Regular,97891.0,10614.0
27,M,Malo,87770.0,24866.0
57,M,Malo,70388.0,10282.0
24,M,Malo,70775.0,20319.0
56,F,Bueno,51147.0,36726.0
55,M,Bueno,70526.0,15412.0
38,F,Regular,43659.0,36627.0
37,M,Regular,102096.0,8050.0
20,M,Regular,43088.0,24583.0
68,M,Bueno,88464.0,18041.0
39,F,Bueno,79998.0,6185.0
64,F,Regular,60382.0,20812.0
21,F,Bueno,48184.0,25832.0
45,F,Bueno,40099.0,17423.0
29,M,Malo,89810.0,47156.0
55,F,Malo,110506.0,41644.0
68,M,Regular,111280.0,36786.0
53,F,Regular,57739.0,29665.0
64,F,Malo,28389.0,9989.0
58,M,Bueno,37352.0,18208.0
22,M,Regular,41148.0,23054.0
30,F,Regular,51828.0,30477.0
40,F,Regular,88040.0,30374.0
67,M,Bueno,76795.0,41220.0
47,M,Malo,78620.0,3571.0
54,M,Regular,114279.0,19576.0
42,M,Malo,,9680.0
65,M,Malo,116531.0,25706.0
44,F,Bueno,77114.0,14318.0
68,F,Bueno,60711.0,20659.0
31,F,Bueno,37748.0,49506.0
65,F,Bueno,108636.0,5029.0
64,M,Bueno,53691.0,48436.0
53,M,Bueno,108517.0,2774.0
56,M,Regular,85282.0,16972.0
33,F,Malo,118244.0,14048.0
39,M,Bueno,80360.0,33372.0
38,M,Regular,30246.0,43188.0
38,F,Malo,79395.0,41133.0
25,F,Bueno,52486.0,14689.0
66,F,Bueno,50340.0,16737.0
33,M,Regular,104874.0,16014.0
48,M,Malo,70300.0,21818.0
59,F,Bueno,23086.0,33201.0
27,F,Malo,111071.0,11144.0
49,M,Regular,34860.0,31001.0
51,F,Bueno,37013.0,867.0
26,M,Malo,27407.0,27182.0
34,F,Regular,53542.0,14340.0
28,F,Regular,44935.0,11837.0
49,F,Bueno,69079.0,47059.0
27,M,Malo,,8787.0
39,M,Bueno,76550.0,393.0
34,F,Bueno,95697.0,12056.0
21,M,Malo,109117.0,43160.0
65,F,Malo,117813.0,44957.0
69,F,Malo,106936.0,28429.0
64,M,Regular,96955.0,45909.0
42,M,Regular,60565.0,31899.0
38,M,Malo,39283.0,32221.0
54,M,Regular,86470.0,20754.0
55,F,Bueno,106916.0,44389.0
66,M,Malo,99552.0,20905.0
18,M,Bueno,58233.0,24083.0
42,F,Malo,42695.0,41098.0
68,F,Bueno,110488.0,29621.0
53,F,Malo,62734.0,20577.0
34,F,Bueno,101257.0,36728.0
58,M,Malo,21505.0,663.0
41,M,Malo,25363.0,47301.0
19,F,Regular,68708.0,19216.0
57,F,Bueno,63614.0,47259.0
32,M,Regular,21010.0,9265.0
49,M,Bueno,39861.0,4574.0
56,M,Regular,44125.0,22755.0
23,M,Malo,29369.0,31241.0
18,M,Regular,89393.0,22676.0
64,F,Regular,46671.0,21561.0
40,F,Malo,95400.0,24737.0
56,F,Regular,84512.0,23390.0
34,F,Malo,118026.0,26076.0
51,M,Bueno,95656.0,5546.0
58,F,Regular,105759.0,21280.0
46,M,Malo,117686.0,32953.0
26,M,Malo,64138.0,21037.0
30,M,Regular,73420.0,40576.0
23,M,Bueno,88089.0,28564.0
23,M,Regular,35489.0,33597.0
37,M,Malo,79789.0,19903.0
69,M,Bueno,89925.0,30806.0
20,F,Regular,69703.0,46328.0
34,M,Malo,107486.0,24392.0
66,F,Regular,96625.0,28087.0
29,F,Bueno,78228.0,44288.0
65,M,Bueno,23051.0,44308.0
64,M,Bueno,58090.0,22293.0
62,F,Bueno,48805.0,10677.0
18,F,Bueno,114978.0,12803.0
34,F,Regular,64557.0,46656.0
20,F,Bueno,22555.0,46002.0
43,M,Bueno,,1225.0
32,M,Malo,,5774.0
53,M,Bueno,85994.0,13043.0
49,F,Malo,36066.0,16163.0
49,M,Malo,24721.0,2844.0
21,F,Malo,97982.0,
35,M,Regular,26304.0,20804.0
66,F,Regular,62967.0,36764.0
36,M,Malo,98763.0,27246.0
60,M,Regular,60462.0,42458.0
69,F,Bueno,91834.0,1688.0
52,F,Regular,70155.0,47055.0
57,F,Bueno,95842.0,17251.0
31,F,Bueno,22589.0,12504.0
50,F,Regular,57078.0,39720.0
31,M,Regular,74918.0,27584.0
51,F,Malo,33601.0,
21,M,Regular,27711.0,48531.0
41,M,Regular,106900.0,38852.0
46,M,Regular,79430.0,13219.0
36,M,Bueno,83327.0,42972.0
23,M,Bueno,119242.0,24815.0
50,F,Bueno,115146.0,48865.0
66,F,Malo,23970.0,24623.0
57,M,Malo,89535.0,36817.0
36,M,Malo,106570.0,3457.0
18,F,Bueno,56176.0,27855.0
22,F,Regular,61730.0,36258.0
44,M,Malo,102168.0,15470.0
33,F,Malo,,48957.0
23,F,Bueno,,45930.0
57,F,Malo,,18281.0
30,M,Regular,73009.0,11728.0
65,F,Bueno,106850.0,45680.0
52,M,Bueno,43398.0,38723.0
36,M,Regular,45277.0,10162.0
29,M,Regular,46761.0,29272.0
33,M,Regular,84435.0,35488.0
60,M,Malo,83944.0,43341.0
27,F,Regular,51533.0,11338.0
42,M,Bueno,92502.0,22296.0
37,M,Regular,92123.0,11675.0
48,M,Bueno,42880.0,24070.0
21,F,Bueno,90627.0,20080.0
61,F,Malo,61753.0,47139.0
40,F,Regular,116666.0,13936.0
19,F,Malo,102597.0,10019.0
39,F,Regular,107829.0,41182.0
68,F,Regular,21561.0,1746.0
54,F,Regular,73205.0,49681.0
25,M,Regular,79810.0,22768.0
24,M,Regular,84482.0,8325.0
31,F,Bueno,89192.0,44763.0
20,M,Bueno,107154.0,4486.0
67,M,Regular,106066.0,16485.0
33,F,Bueno,107408.0,14328.0
36,M,Malo,48330.0,19112.0
68,M,Malo,36139.0,44001.0
35,F,Malo,52977.0,32280.0
69,M,Regular,24983.0,26576.0
33,F,Regular,59909.0,42528.0
25,F,Bueno,84480.0,15702.0
50,M,Bueno,69029.0,21320.0
66,M,Bueno,41329.0,18437.0
29,M,Malo,56734.0,193.0
28,F,Malo,62837.0,25317.0
22,F,Malo,94354.0,28482.0
44,F,Malo,96454.0,19343.0
29,M,Bueno,86786.0,29144.0
34,M,Regular,24758.0,11612.0
23,F,Regular,87699.0,19307.0
50,M,Malo,102673.0,19623.0
22,M,Regular,117639.0,20249.0
45,F,Regular,41832.0,8229.0
31,F,Regular,21868.0,26274.0
22,M,Malo,70665.0,37334.0
50,F,Bueno,61862.0,6595.0
67,M,Bueno,39728.0,28602.0
65,F,Regular,113565.0,38377.0
58,F,Bueno,59857.0,37876.0
36,F,Bueno,48183.0,34551.0
39,M,Malo,108321.0,42926.0
22,M,Malo,38940.0,
19,F,Regular,25280.0,22214.0
47,F,Regular,22164.0,38599.0
64,F,Regular,112724.0,32809.0
56,M,Malo,,43954.0
21,F,Bueno,38405.0,27794.0
50,F,Malo,22821.0,22593.0
30,F,Malo,75090.0,28864.0
37,F,Bueno,42516.0,
24,M,Bueno,30473.0,42636.0
32,M,Regular,66454.0,3689.0
40,F,Bueno,,40363.0
31,M,Bueno,97714.0,14687.0
40,M,Bueno,112554.0,20381.0
36,M,Bueno,102633.0,33093.0
46,F,Regular,99632.0,23589.0
37,M,Regular,89081.0,1120.0
46,M,Bueno,44798.0,16491.0
41,M,Bueno,20863.0,43638.0
35,F,Regular,36148.0,39062.0
27,F,Regular,106545.0,5193.0
58,M,Bueno,74459.0,23608.0
25,M,Malo,103345.0,15213.0
43,F,Regular,104224.0,48379.0
46,F,Regular,86189.0,14230.0
27,M,Regular,28129.0,18423.0
34,M,Bueno,111954.0,17187.0
19,F,Bueno,,10040.0
23,F,Regular,20443.0,766.0
22,M,Bueno,,29949.0
45,F,Bueno,109379.0,46464.0
58,M,Regular,41053.0,3527.0
22,M,Bueno,116384.0,11021.0
35,M,Malo,57204.0,17872.0
43,F,Bueno,62240.0,36897.0
37,M,Bueno,113749.0,11758.0
58,M,Regular,81102.0,18757.0
66,F,Regular,28291.0,25412.0
44,F,Malo,36285.0,14312.0
66,M,Bueno,112422.0,22119.0
29,M,Malo,81589.0,11804.0
24,F,Malo,33944.0,46545.0
20,F,Regular,108876.0,10983.0
27,F,Bueno,115561.0,29999.0
51,M,Regular,74391.0,30557.0
42,M,Malo,21607.0,39758.0
52,M,Malo,22953.0,28788.0
33,F,Regular,64941.0,31950.0
19,M,Regular,91469.0,3983.0
41,F,Regular,96922.0,3768.0
27,M,Regular,81683.0,1504.0
55,F,Regular,90218.0,
39,M,Malo,31154.0,11236.0
43,M,Regular,29047.0,8002.0
60,F,Bueno,108529.0,9891.0
56,F,Malo,95874.0,38787.0
44,M,Malo,34323.0,
46,F,Bueno,57693.0,10472.0
64,F,Bueno,78730.0,15264.0
55,M,Malo,109170.0,17691.0
37,F,Regular,46292.0,43487.0
44,M,Malo,65111.0,32632.0
58,M,Malo,95453.0,33743.0
37,F,Bueno,95681.0,43016.0
61,F,Malo,115253.0,13002.0
36,M,Regular,59491.0,46981.0
37,M,Bueno,69336.0,43386.0
52,M,Malo,36905.0,28250.0
64,M,Malo,50273.0,43388.0
19,M,Regular,,21323.0
47,M,Malo,98885.0,3733.0
51,F,Malo,86538.0,41319.0
39,F,Malo,52573.0,2223.0
20,F,Malo,113339.0,16868.0
23,M,Regular,84320.0,34196.0
32,F,Malo,31330.0,2080.0
44,M,Malo,112040.0,13776.0
27,M,Malo,100516.0,695.0
26,F,Bueno,92553.0,32969.0
50,M,Regular,61353.0,12049.0
49,M,Bueno,36011.0,15628.0
65,M,Bueno,103537.0,8265.0
23,M,Regular,80985.0,24671.0
58,M,Bueno,37044.0,12460.0
53,M,Bueno,58292.0,3477.0
19,F,Bueno,25250.0,2202.0
46,M,Regular,43289.0,48310.0
21,M,Malo,53087.0,23874.0
18,M,Regular,95952.0,47392.0
36,M,Regular,110695.0,41217.0
43,F,Regular,56368.0,11850.0
42,F,Bueno,90815.0,39085.0
27,M,Malo,110693.0,20809.0
32,M,Regular,81040.0,5350.0
39,M,Regular,78900.0,2806.0
68,F,Malo,35494.0,7163.0
65,F,Malo,65166.0,28832.0
38,F,Malo,111110.0,185.0
39,F,Bueno,45333.0,40838.0
53,M,Malo,53050.0,24718.0
51,F,Bueno,117799.0,11545.0
47,F,Regular,118075.0,25215.0
42,M,Bueno,99566.0,28325.0
62,M,Malo,108257.0,18458.0
45,F,Bueno,68070.0,16006.0
18,F,Malo,25166.0,28544.0
66,F,Bueno,27121.0,32969.0
62,F,Regular,34677.0,11284.0
21,M,Bueno,76561.0,
24,M,Regular,116777.0,27655.0
66,F,Malo,101909.0,29143.0
26,F,Regular,107409.0,15698.0
53,F,Malo,57664.0,
36,F,Malo,21293.0,9102.0
